Year,City,Sport,Discipline,NOC,Event,Event gender,Medal
1904,St Louis,Aquatics,Swimming,HUN,100m freestyle,M,Gold
1904,St Louis,Aquatics,Swimming,USA,100m freestyle,M,Silver
1904,St Louis,Aquatics,Swimming,USA,1500m freestyle,M,Bronze
1904,St Louis,Aquatics,Swimming,GER,1500m freestyle,M,Gold
1904,St Louis,Aquatics,Swimming,HUN,1500m freestyle,M,Silver
1904,St Louis,Aquatics,Swimming,GER,200m freestyle,M,Bronze
1904,St Louis,Aquatics,Swimming,USA,200m freestyle,M,Gold
1904,St Louis,Aquatics,Swimming,USA,200m freestyle,M,Silver
1904,St Louis,Aquatics,Swimming,USA,400m breaststro,M,Bronze
1904,St Louis,Aquatics,Swimming,GER,400m breaststro,M,Gold
1904,St Louis,Aquatics,Swimming,GER,400m breaststro,M,Silver
1904,St Louis,Aquatics,Swimming,AUT,400m freestyle,M,Bronze
1904,St Louis,Aquatics,Swimming,USA,400m freestyle,M,Gold
1904,St Louis,Aquatics,Swimming,USA,400m freestyle,M,Silver
1904,St Louis,Aquatics,Swimming,USA,4x50y freestyle,M,Bronze
1904,St Louis,Aquatics,Swimming,USA,4x50y freestyle,M,Gold
1904,St Louis,Aquatics,Swimming,USA,4x50y freestyle,M,Silver
1904,St Louis,Aquatics,Swimming,USA,50y freestyle,M,Bronze
1904,St Louis,Aquatics,Swimming,HUN,50y freestyle,M,Gold
1904,St Louis,Aquatics,Swimming,USA,50y freestyle,M,Silver
1904,St Louis,Aquatics,Swimming,HUN,880y freestyle,M,Bronze
1904,St Louis,Aquatics,Swimming,GER,880y freestyle,M,Gold
1904,St Louis,Aquatics,Swimming,USA,880y freestyle,M,Silver
1904,St Louis,Archery,Archery,USA,double american,M,Bronze
1904,St Louis,Archery,Archery,USA,double american,M,Gold
1904,St Louis,Archery,Archery,USA,double american,M,Silver
1904,St Louis,Archery,Archery,USA,double columbia,W,Bronze
1904,St Louis,Archery,Archery,USA,double columbia,W,Gold
1904,St Louis,Archery,Archery,USA,double columbia,W,Silver
1904,St Louis,Archery,Archery,USA,double national,W,Bronze
1904,St Louis,Archery,Archery,USA,double national,W,Gold
1904,St Louis,Archery,Archery,USA,double national,W,Silver
1904,St Louis,Archery,Archery,USA,double york,M,Bronze
1904,St Louis,Archery,Archery,USA,double york,M,Gold
1904,St Louis,Archery,Archery,USA,double york,M,Silver
1904,St Louis,Archery,Archery,USA,team round 60y,M,Bronze
1904,St Louis,Archery,Archery,USA,team round 60y,M,Gold
1904,St Louis,Archery,Archery,USA,team round 60y,M,Silver
1904,St Louis,Archery,Archery,USA,teams fita,W,Gold
1904,St Louis,Archery,Archery,USA,teams fita,W,Silver
1904,St Louis,Athletics,Athletics,USA,100m,M,Bronze
1904,St Louis,Athletics,Athletics,USA,100m,M,Gold
1904,St Louis,Athletics,Athletics,USA,100m,M,Silver
1904,St Louis,Athletics,Athletics,USA,110m hurdles,M,Bronze
1904,St Louis,Athletics,Athletics,USA,110m hurdles,M,Gold
1904,St Louis,Athletics,Athletics,USA,110m hurdles,M,Silver
1904,St Louis,Athletics,Athletics,USA,1500m,M,Bronze
1904,St Louis,Athletics,Athletics,USA,1500m,M,Gold
1904,St Louis,Athletics,Athletics,USA,1500m,M,Silver
1904,St Louis,Athletics,Athletics,USA,200m,M,Bronze
1904,St Louis,Athletics,Athletics,USA,200m,M,Gold
1904,St Louis,Athletics,Athletics,USA,200m,M,Silver
1904,St Louis,Athletics,Athletics,USA,200m hurdles,M,Bronze
1904,St Louis,Athletics,Athletics,USA,200m hurdles,M,Gold
1904,St Louis,Athletics,Athletics,USA,200m hurdles,M,Silver
1904,St Louis,Athletics,Athletics,USA,3000m steeplechase,M,Bronze
1904,St Louis,Athletics,Athletics,USA,3000m steeplechase,M,Gold
1904,St Louis,Athletics,Athletics,GBR,3000m steeplechase,M,Silver
1904,St Louis,Athletics,Athletics,USA,400m,M,Bronze
1904,St Louis,Athletics,Athletics,USA,400m,M,Gold
1904,St Louis,Athletics,Athletics,USA,400m,M,Silver
1904,St Louis,Athletics,Athletics,USA,400m hurdles,M,Bronze
1904,St Louis,Athletics,Athletics,USA,400m hurdles,M,Gold
1904,St Louis,Athletics,Athletics,USA,400m hurdles,M,Silver
1904,St Louis,Athletics,Athletics,USA,4miles team,M,Gold
1904,St Louis,Athletics,Athletics,ZZX,4miles team,M,Silver
1904,St Louis,Athletics,Athletics,USA,56lb weight thr,M,Bronze
1904,St Louis,Athletics,Athletics,CAN,56lb weight thr,M,Gold
1904,St Louis,Athletics,Athletics,USA,56lb weight thr,M,Silver
1904,St Louis,Athletics,Athletics,USA,60m,M,Bronze
1904,St Louis,Athletics,Athletics,USA,60m,M,Gold
1904,St Louis,Athletics,Athletics,USA,60m,M,Silver
1904,St Louis,Athletics,Athletics,USA,800m,M,Bronze
1904,St Louis,Athletics,Athletics,USA,800m,M,Gold
1904,St Louis,Athletics,Athletics,USA,800m,M,Silver
1904,St Louis,Athletics,Athletics,USA,decathlon,M,Bronze
1904,St Louis,Athletics,Athletics,GBR,decathlon,M,Gold
1904,St Louis,Athletics,Athletics,USA,decathlon,M,Silver
1904,St Louis,Athletics,Athletics,GRE,discus throw,M,Bronze
1904,St Louis,Athletics,Athletics,USA,discus throw,M,Gold
1904,St Louis,Athletics,Athletics,USA,discus throw,M,Silver
1904,St Louis,Athletics,Athletics,USA,hammer throw,M,Bronze
1904,St Louis,Athletics,Athletics,USA,hammer throw,M,Gold
1904,St Louis,Athletics,Athletics,USA,hammer throw,M,Silver
1904,St Louis,Athletics,Athletics,GER,high jump,M,Bronze
1904,St Louis,Athletics,Athletics,USA,high jump,M,Gold
1904,St Louis,Athletics,Athletics,USA,high jump,M,Silver
1904,St Louis,Athletics,Athletics,USA,high jump stand,M,Bronze
1904,St Louis,Athletics,Athletics,USA,high jump stand,M,Gold
1904,St Louis,Athletics,Athletics,USA,high jump stand,M,Silver
1904,St Louis,Athletics,Athletics,USA,long jump,M,Bronze
1904,St Louis,Athletics,Athletics,USA,long jump,M,Gold
1904,St Louis,Athletics,Athletics,USA,long jump,M,Silver
1904,St Louis,Athletics,Athletics,USA,long jump stand,M,Bronze
1904,St Louis,Athletics,Athletics,USA,long jump stand,M,Gold
1904,St Louis,Athletics,Athletics,USA,long jump stand,M,Silver
1904,St Louis,Athletics,Athletics,USA,marathon,M,Bronze
1904,St Louis,Athletics,Athletics,USA,marathon,M,Gold
1904,St Louis,Athletics,Athletics,USA,marathon,M,Silver
1904,St Louis,Athletics,Athletics,USA,pole vault,M,Bronze
1904,St Louis,Athletics,Athletics,USA,pole vault,M,Gold
1904,St Louis,Athletics,Athletics,USA,pole vault,M,Silver
1904,St Louis,Athletics,Athletics,USA,shot put,M,Bronze
1904,St Louis,Athletics,Athletics,USA,shot put,M,Gold
1904,St Louis,Athletics,Athletics,USA,shot put,M,Silver
1904,St Louis,Athletics,Athletics,USA,triathlon,M,Bronze
1904,St Louis,Athletics,Athletics,USA,triathlon,M,Gold
1904,St Louis,Athletics,Athletics,USA,triathlon,M,Silver
1904,St Louis,Athletics,Athletics,USA,triple jump,M,Bronze
1904,St Louis,Athletics,Athletics,USA,triple jump,M,Gold
1904,St Louis,Athletics,Athletics,USA,triple jump,M,Silver
1904,St Louis,Athletics,Athletics,USA,triple jump sta,M,Bronze
1904,St Louis,Athletics,Athletics,USA,triple jump sta,M,Gold
1904,St Louis,Athletics,Athletics,USA,triple jump sta,M,Silver
1904,St Louis,Boxing,Boxing,USA,- 47.63kg,M,Gold
1904,St Louis,Boxing,Boxing,USA,- 47.63kg,M,Silver
1904,St Louis,Boxing,Boxing,USA,+ 71.67kg,M,Bronze
1904,St Louis,Boxing,Boxing,USA,+ 71.67kg,M,Gold
1904,St Louis,Boxing,Boxing,USA,+ 71.67kg,M,Silver
1904,St Louis,Boxing,Boxing,USA,47.63 - 52.16kg,M,Gold
1904,St Louis,Boxing,Boxing,USA,47.63 - 52.16kg,M,Silver
1904,St Louis,Boxing,Boxing,USA,52.16 - 56.7kg,M,Bronze
1904,St Louis,Boxing,Boxing,USA,52.16 - 56.7kg,M,Gold
1904,St Louis,Boxing,Boxing,USA,52.16 - 56.7kg,M,Silver
1904,St Louis,Boxing,Boxing,USA,56.7 - 61.24kg,M,Bronze
1904,St Louis,Boxing,Boxing,USA,56.7 - 61.24kg,M,Gold
1904,St Louis,Boxing,Boxing,USA,56.7 - 61.24kg,M,Silver
1904,St Louis,Boxing,Boxing,USA,61.24 - 65.77kg,M,Bronze
1904,St Louis,Boxing,Boxing,USA,61.24 - 65.77kg,M,Bronze
1904,St Louis,Boxing,Boxing,USA,61.24 - 65.77kg,M,Gold
1904,St Louis,Boxing,Boxing,USA,61.24 - 65.77kg,M,Silver
1904,St Louis,Boxing,Boxing,USA,65.77 - 71.67kg,M,Gold
1904,St Louis,Boxing,Boxing,USA,65.77 - 71.67kg,M,Silver
1904,St Louis,Cycling,Cycling Track,USA,1 mile (1609.3m,M,Bronze
1904,St Louis,Cycling,Cycling Track,USA,1 mile (1609.3m,M,Gold
1904,St Louis,Cycling,Cycling Track,USA,1 mile (1609.3m,M,Silver
1904,St Louis,Cycling,Cycling Track,USA,1/2 mile (804.7,M,Bronze
1904,St Louis,Cycling,Cycling Track,USA,1/2 mile (804.7,M,Gold
1904,St Louis,Cycling,Cycling Track,USA,1/2 mile (804.7,M,Silver
1904,St Louis,Cycling,Cycling Track,USA,1/3 mile (536.5,M,Bronze
1904,St Louis,Cycling,Cycling Track,USA,1/3 mile (536.5,M,Gold
1904,St Louis,Cycling,Cycling Track,USA,1/3 mile (536.5,M,Silver
1904,St Louis,Cycling,Cycling Track,USA,1/4 mile (402.3,M,Bronze
1904,St Louis,Cycling,Cycling Track,USA,1/4 mile (402.3,M,Gold
1904,St Louis,Cycling,Cycling Track,USA,1/4 mile (402.3,M,Silver
1904,St Louis,Cycling,Cycling Track,USA,2 miles (3.218k,M,Bronze
1904,St Louis,Cycling,Cycling Track,USA,2 miles (3.218k,M,Gold
1904,St Louis,Cycling,Cycling Track,USA,2 miles (3.218k,M,Silver
1904,St Louis,Cycling,Cycling Track,USA,25 miles (40.23,M,Bronze
1904,St Louis,Cycling,Cycling Track,USA,25 miles (40.23,M,Gold
1904,St Louis,Cycling,Cycling Track,USA,25 miles (40.23,M,Silver
1904,St Louis,Cycling,Cycling Track,USA,5 miles (8.046k,M,Bronze
1904,St Louis,Cycling,Cycling Track,USA,5 miles (8.046k,M,Gold
1904,St Louis,Cycling,Cycling Track,USA,5 miles (8.046k,M,Silver
1904,St Louis,Fencing,Fencing,CUB,_p_e individual,M,Bronze
1904,St Louis,Fencing,Fencing,CUB,_p_e individual,M,Gold
1904,St Louis,Fencing,Fencing,CUB,_p_e individual,M,Silver
1904,St Louis,Fencing,Fencing,CUB,foil individual,M,Bronze
1904,St Louis,Fencing,Fencing,CUB,foil individual,M,Gold
1904,St Louis,Fencing,Fencing,CUB,foil individual,M,Silver
1904,St Louis,Fencing,Fencing,ZZX,foil team,M,Gold
1904,St Louis,Fencing,Fencing,USA,foil team,M,Silver
1904,St Louis,Fencing,Fencing,CUB,sabre individua,M,Bronze
1904,St Louis,Fencing,Fencing,CUB,sabre individua,M,Gold
1904,St Louis,Fencing,Fencing,USA,sabre individua,M,Silver
1904,St Louis,Fencing,Fencing,USA,"stick, single",M,Bronze
1904,St Louis,Fencing,Fencing,CUB,"stick, single",M,Gold
1904,St Louis,Fencing,Fencing,USA,"stick, single",M,Silver
1904,St Louis,Football,Football,USA,football,M,Bronze
1904,St Louis,Football,Football,CAN,football,M,Gold
1904,St Louis,Football,Football,USA,football,M,Silver
1904,St Louis,Golf,Golf,USA,individual,M,Bronze
1904,St Louis,Golf,Golf,USA,individual,M,Bronze
1904,St Louis,Golf,Golf,CAN,individual,M,Gold
1904,St Louis,Golf,Golf,USA,individual,M,Silver
1904,St Louis,Golf,Golf,USA,team,M,Gold
1904,St Louis,Golf,Golf,USA,team,M,Silver
1904,St Louis,Golf,Golf,USA,team,M,Bronze
1904,St Louis,Gymnastics,Artistic Gymnastics,USA,club swinging,M,Bronze
1904,St Louis,Gymnastics,Artistic Gymnastics,USA,club swinging,M,Gold
1904,St Louis,Gymnastics,Artistic Gymnastics,USA,club swinging,M,Silver
1904,St Louis,Gymnastics,Artistic Gymnastics,GER,combined 3 even,M,Bronze
1904,St Louis,Gymnastics,Artistic Gymnastics,SUI,combined 3 even,M,Gold
1904,St Louis,Gymnastics,Artistic Gymnastics,USA,combined 3 even,M,Silver
1904,St Louis,Gymnastics,Artistic Gymnastics,USA,combined 4 even,M,Bronze
1904,St Louis,Gymnastics,Artistic Gymnastics,USA,combined 4 even,M,Gold
1904,St Louis,Gymnastics,Artistic Gymnastics,USA,combined 4 even,M,Silver
1904,St Louis,Gymnastics,Artistic Gymnastics,USA,horizontal bar,M,Bronze
1904,St Louis,Gymnastics,Artistic Gymnastics,USA,horizontal bar,M,Gold
1904,St Louis,Gymnastics,Artistic Gymnastics,USA,horizontal bar,M,Gold
1904,St Louis,Gymnastics,Artistic Gymnastics,SUI,individual all,M,Bronze
1904,St Louis,Gymnastics,Artistic Gymnastics,USA,individual all,M,Gold
1904,St Louis,Gymnastics,Artistic Gymnastics,GER,individual all,M,Silver
1904,St Louis,Gymnastics,Artistic Gymnastics,USA,parallel bars,M,Bronze
1904,St Louis,Gymnastics,Artistic Gymnastics,USA,parallel bars,M,Gold
1904,St Louis,Gymnastics,Artistic Gymnastics,USA,parallel bars,M,Silver
1904,St Louis,Gymnastics,Artistic Gymnastics,USA,pommel horse,M,Bronze
1904,St Louis,Gymnastics,Artistic Gymnastics,USA,pommel horse,M,Gold
1904,St Louis,Gymnastics,Artistic Gymnastics,USA,pommel horse,M,Silver
1904,St Louis,Gymnastics,Artistic Gymnastics,USA,rings,M,Bronze
1904,St Louis,Gymnastics,Artistic Gymnastics,USA,rings,M,Gold
1904,St Louis,Gymnastics,Artistic Gymnastics,USA,rings,M,Silver
1904,St Louis,Gymnastics,Artistic Gymnastics,USA,rope climbing,M,Bronze
1904,St Louis,Gymnastics,Artistic Gymnastics,USA,rope climbing,M,Gold
1904,St Louis,Gymnastics,Artistic Gymnastics,USA,rope climbing,M,Silver
1904,St Louis,Gymnastics,Artistic Gymnastics,USA,team competitio,M,Bronze
1904,St Louis,Gymnastics,Artistic Gymnastics,USA,team competitio,M,Gold
1904,St Louis,Gymnastics,Artistic Gymnastics,USA,team competitio,M,Silver
1904,St Louis,Gymnastics,Artistic Gymnastics,USA,vault,M,Bronze
1904,St Louis,Gymnastics,Artistic Gymnastics,USA,vault,M,Gold
1904,St Louis,Gymnastics,Artistic Gymnastics,USA,vault,M,Gold
1904,St Louis,Lacrosse,Lacrosse,CAN,lacrosse,M,Gold
1904,St Louis,Lacrosse,Lacrosse,USA,lacrosse,M,Silver
1904,St Louis,Lacrosse,Lacrosse,CAN,lacrosse,M,Bronze
1904,St Louis,Roque,Roque,USA,individual,M,Bronze
1904,St Louis,Roque,Roque,USA,individual,M,Gold
1904,St Louis,Roque,Roque,USA,individual,M,Silver
1904,St Louis,Rowing,Rowing,USA,coxless four,M,Bronze
1904,St Louis,Rowing,Rowing,USA,coxless four,M,Gold
1904,St Louis,Rowing,Rowing,USA,coxless four,M,Silver
1904,St Louis,Rowing,Rowing,USA,coxless pair,M,Bronze
1904,St Louis,Rowing,Rowing,USA,coxless pair,M,Gold
1904,St Louis,Rowing,Rowing,USA,coxless pair,M,Silver
1904,St Louis,Rowing,Rowing,USA,double sculls,M,Bronze
1904,St Louis,Rowing,Rowing,USA,double sculls,M,Gold
1904,St Louis,Rowing,Rowing,USA,double sculls,M,Silver
1904,St Louis,Rowing,Rowing,USA,eight with coxs,M,Gold
1904,St Louis,Rowing,Rowing,CAN,eight with coxs,M,Silver
1904,St Louis,Rowing,Rowing,USA,single sculls,M,Bronze
1904,St Louis,Rowing,Rowing,USA,single sculls,M,Gold
1904,St Louis,Rowing,Rowing,USA,single sculls,M,Silver
1904,St Louis,Tennis,Tennis,USA,doubles,M,Bronze
1904,St Louis,Tennis,Tennis,USA,doubles,M,Bronze
1904,St Louis,Tennis,Tennis,USA,doubles,M,Gold
1904,St Louis,Tennis,Tennis,USA,doubles,M,Silver
1904,St Louis,Tennis,Tennis,USA,singles,M,Bronze
1904,St Louis,Tennis,Tennis,USA,singles,M,Bronze
1904,St Louis,Tennis,Tennis,USA,singles,M,Gold
1904,St Louis,Tennis,Tennis,USA,singles,M,Silver
1904,St Louis,Tug of War,Tug of War,USA,tug of war,M,Bronze
1904,St Louis,Tug of War,Tug of War,USA,tug of war,M,Gold
1904,St Louis,Tug of War,Tug of War,USA,tug of war,M,Silver
1904,St Louis,Weightlifting,Weightlifting,USA,all-ar. dumb.,M,Bronze
1904,St Louis,Weightlifting,Weightlifting,USA,all-ar. dumb.,M,Gold
1904,St Louis,Weightlifting,Weightlifting,USA,all-ar. dumb.,M,Silver
1904,St Louis,Weightlifting,Weightlifting,USA,heavyw. 2 hande,M,Bronze
1904,St Louis,Weightlifting,Weightlifting,GRE,heavyw. 2 hande,M,Gold
1904,St Louis,Weightlifting,Weightlifting,USA,heavyw. 2 hande,M,Silver
1904,St Louis,Wrestling,Wrestling Freestyle,USA,- 47.6kg,M,Bronze
1904,St Louis,Wrestling,Wrestling Freestyle,USA,- 47.6kg,M,Gold
1904,St Louis,Wrestling,Wrestling Freestyle,USA,- 47.6kg,M,Silver
1904,St Louis,Wrestling,Wrestling Freestyle,USA,+ 71.67kg,M,Bronze
1904,St Louis,Wrestling,Wrestling Freestyle,USA,+ 71.67kg,M,Gold
1904,St Louis,Wrestling,Wrestling Freestyle,USA,+ 71.67kg,M,Silver
1904,St Louis,Wrestling,Wrestling Freestyle,USA,47.6 - 52.16kg,M,Bronze
1904,St Louis,Wrestling,Wrestling Freestyle,USA,47.6 - 52.16kg,M,Gold
1904,St Louis,Wrestling,Wrestling Freestyle,USA,47.6 - 52.16kg,M,Silver
1904,St Louis,Wrestling,Wrestling Freestyle,USA,52.16 - 56.7kg,M,Bronze
1904,St Louis,Wrestling,Wrestling Freestyle,USA,52.16 - 56.7kg,M,Gold
1904,St Louis,Wrestling,Wrestling Freestyle,USA,52.16 - 56.7kg,M,Silver
1904,St Louis,Wrestling,Wrestling Freestyle,USA,56.7 - 61.23kg,M,Bronze
1904,St Louis,Wrestling,Wrestling Freestyle,USA,56.7 - 61.23kg,M,Gold
1904,St Louis,Wrestling,Wrestling Freestyle,USA,56.7 - 61.23kg,M,Silver
1904,St Louis,Wrestling,Wrestling Freestyle,USA,61.23 - 65.77kg,M,Bronze
1904,St Louis,Wrestling,Wrestling Freestyle,USA,61.23 - 65.77kg,M,Gold
1904,St Louis,Wrestling,Wrestling Freestyle,USA,61.23 - 65.77kg,M,Silver
1904,St Louis,Wrestling,Wrestling Freestyle,USA,65.77 - 71.67kg,M,Bronze
1904,St Louis,Wrestling,Wrestling Freestyle,USA,65.77 - 71.67kg,M,Gold
1904,St Louis,Wrestling,Wrestling Freestyle,USA,65.77 - 71.67kg,M,Silver
1908,London,Aquatics,Diving,SWE,10m platform,M,Bronze
1908,London,Aquatics,Diving,SWE,10m platform,M,Gold
1908,London,Aquatics,Diving,SWE,10m platform,M,Silver
1908,London,Aquatics,Diving,GER,3m springboard,M,Bronze
1908,London,Aquatics,Diving,USA,3m springboard,M,Bronze
1908,London,Aquatics,Diving,GER,3m springboard,M,Gold
1908,London,Aquatics,Diving,GER,3m springboard,M,Silver
1908,London,Aquatics,Swimming,GBR,100m backstroke,M,Bronze
1908,London,Aquatics,Swimming,GER,100m backstroke,M,Gold
1908,London,Aquatics,Swimming,DEN,100m backstroke,M,Silver
1908,London,Aquatics,Swimming,SWE,100m freestyle,M,Bronze
1908,London,Aquatics,Swimming,USA,100m freestyle,M,Gold
1908,London,Aquatics,Swimming,HUN,100m freestyle,M,Silver
1908,London,Aquatics,Swimming,ANZ,1500m freestyle,M,Bronze
1908,London,Aquatics,Swimming,GBR,1500m freestyle,M,Gold
1908,London,Aquatics,Swimming,GBR,1500m freestyle,M,Silver
1908,London,Aquatics,Swimming,SWE,200m breaststro,M,Bronze
1908,London,Aquatics,Swimming,GBR,200m breaststro,M,Gold
1908,London,Aquatics,Swimming,GBR,200m breaststro,M,Silver
1908,London,Aquatics,Swimming,AUT,400m freestyle,M,Bronze
1908,London,Aquatics,Swimming,GBR,400m freestyle,M,Gold
1908,London,Aquatics,Swimming,ANZ,400m freestyle,M,Silver
1908,London,Aquatics,Swimming,USA,4x200m freestyl,M,Bronze
1908,London,Aquatics,Swimming,GBR,4x200m freestyl,M,Gold
1908,London,Aquatics,Swimming,HUN,4x200m freestyl,M,Silver
1908,London,Aquatics,Water polo,GBR,water polo,M,Gold
1908,London,Aquatics,Water polo,SWE,water polo,M,Bronze
1908,London,Aquatics,Water polo,BEL,water polo,M,Silver
1908,London,Archery,Archery,FRA,continental sty,M,Bronze
1908,London,Archery,Archery,FRA,continental sty,M,Gold
1908,London,Archery,Archery,FRA,continental sty,M,Silver
1908,London,Archery,Archery,GBR,national round,W,Bronze
1908,London,Archery,Archery,GBR,national round,W,Gold
1908,London,Archery,Archery,GBR,national round,W,Silver
1908,London,Archery,Archery,USA,york round,M,Bronze
1908,London,Archery,Archery,GBR,york round,M,Gold
1908,London,Archery,Archery,GBR,york round,M,Silver
1908,London,Athletics,Athletics,CAN,100m,M,Bronze
1908,London,Athletics,Athletics,RSA,100m,M,Gold
1908,London,Athletics,Athletics,USA,100m,M,Silver
1908,London,Athletics,Athletics,GBR,10miles walk,M,Bronze
1908,London,Athletics,Athletics,GBR,10miles walk,M,Gold
1908,London,Athletics,Athletics,GBR,10miles walk,M,Silver
1908,London,Athletics,Athletics,USA,110m hurdles,M,Bronze
1908,London,Athletics,Athletics,USA,110m hurdles,M,Gold
1908,London,Athletics,Athletics,USA,110m hurdles,M,Silver
1908,London,Athletics,Athletics,GBR,1500m,M,Bronze
1908,London,Athletics,Athletics,USA,1500m,M,Gold
1908,London,Athletics,Athletics,GBR,1500m,M,Silver
1908,London,Athletics,Athletics,USA,200m,M,Bronze
1908,London,Athletics,Athletics,CAN,200m,M,Gold
1908,London,Athletics,Athletics,USA,200m,M,Silver
1908,London,Athletics,Athletics,USA,3200m steeplech,M,Bronze
1908,London,Athletics,Athletics,GBR,3200m steeplech,M,Gold
1908,London,Athletics,Athletics,GBR,3200m steeplech,M,Silver
1908,London,Athletics,Athletics,ANZ,3500m walk,M,Bronze
1908,London,Athletics,Athletics,GBR,3500m walk,M,Gold
1908,London,Athletics,Athletics,GBR,3500m walk,M,Silver
1908,London,Athletics,Athletics,FRA,3miles team,M,Bronze
1908,London,Athletics,Athletics,GBR,3miles team,M,Gold
1908,London,Athletics,Athletics,USA,3miles team,M,Silver
1908,London,Athletics,Athletics,GBR,400m,M,Gold
1908,London,Athletics,Athletics,GBR,400m hurdles,M,Bronze
1908,London,Athletics,Athletics,USA,400m hurdles,M,Gold
1908,London,Athletics,Athletics,USA,400m hurdles,M,Silver
1908,London,Athletics,Athletics,HUN,4x400m relay,M,Bronze
1908,London,Athletics,Athletics,USA,4x400m relay,M,Gold
1908,London,Athletics,Athletics,GER,4x400m relay,M,Silver
1908,London,Athletics,Athletics,SWE,5 miles (8047m),M,Bronze
1908,London,Athletics,Athletics,GBR,5 miles (8047m),M,Gold
1908,London,Athletics,Athletics,GBR,5 miles (8047m),M,Silver
1908,London,Athletics,Athletics,GER,800m,M,Bronze
1908,London,Athletics,Athletics,USA,800m,M,Gold
1908,London,Athletics,Athletics,ITA,800m,M,Silver
1908,London,Athletics,Athletics,FIN,discus ancient,M,Bronze
1908,London,Athletics,Athletics,USA,discus ancient,M,Gold
1908,London,Athletics,Athletics,USA,discus ancient,M,Silver
1908,London,Athletics,Athletics,USA,discus throw,M,Bronze
1908,London,Athletics,Athletics,USA,discus throw,M,Gold
1908,London,Athletics,Athletics,USA,discus throw,M,Silver
1908,London,Athletics,Athletics,CAN,hammer throw,M,Bronze
1908,London,Athletics,Athletics,USA,hammer throw,M,Gold
1908,London,Athletics,Athletics,USA,hammer throw,M,Silver
1908,London,Athletics,Athletics,USA,high jump,M,Gold
1908,London,Athletics,Athletics,FRA,high jump,M,Silver
1908,London,Athletics,Athletics,GBR,high jump,M,Silver
1908,London,Athletics,Athletics,HUN,high jump,M,Silver
1908,London,Athletics,Athletics,USA,high jump stand,M,Gold
1908,London,Athletics,Athletics,GRE,high jump stand,M,Silver
1908,London,Athletics,Athletics,USA,high jump stand,M,Silver
1908,London,Athletics,Athletics,NOR,javelin freesty,M,Bronze
1908,London,Athletics,Athletics,SWE,javelin freesty,M,Gold
1908,London,Athletics,Athletics,GRE,javelin freesty,M,Silver
1908,London,Athletics,Athletics,SWE,javelin throw,M,Bronze
1908,London,Athletics,Athletics,SWE,javelin throw,M,Gold
1908,London,Athletics,Athletics,NOR,javelin throw,M,Silver
1908,London,Athletics,Athletics,CAN,long jump,M,Bronze
1908,London,Athletics,Athletics,USA,long jump,M,Gold
1908,London,Athletics,Athletics,USA,long jump,M,Silver
1908,London,Athletics,Athletics,USA,long jump stand,M,Bronze
1908,London,Athletics,Athletics,USA,long jump stand,M,Gold
1908,London,Athletics,Athletics,GRE,long jump stand,M,Silver
1908,London,Athletics,Athletics,USA,marathon,M,Bronze
1908,London,Athletics,Athletics,USA,marathon,M,Gold
1908,London,Athletics,Athletics,RSA,marathon,M,Silver
1908,London,Athletics,Athletics,CAN,pole vault,M,Bronze
1908,London,Athletics,Athletics,SWE,pole vault,M,Bronze
1908,London,Athletics,Athletics,USA,pole vault,M,Bronze
1908,London,Athletics,Athletics,USA,pole vault,M,Gold
1908,London,Athletics,Athletics,USA,pole vault,M,Gold
1908,London,Athletics,Athletics,USA,shot put,M,Bronze
1908,London,Athletics,Athletics,USA,shot put,M,Gold
