,Discipline,Event,Event gender,Medal,NOC,Sport,Year
17828,Swimming,100m breaststroke,M,Silver,USA,Aquatics,2004
17829,Swimming,100m breaststroke,W,Silver,USA,Aquatics,2008
17830,Swimming,200m individual medley,M,Bronze,USA,Aquatics,1968
17831,Swimming,200m individual medley,M,Gold,USA,Aquatics,1968
17832,Swimming,200m individual medley,M,Silver,USA,Aquatics,1968
17833,Swimming,200m individual medley,W,Bronze,USA,Aquatics,1968
17834,Swimming,200m individual medley,W,Gold,USA,Aquatics,1968
17835,Swimming,200m individual medley,W,Silver,USA,Aquatics,1968
17836,Swimming,200m individual medley,M,Bronze,USA,Aquatics,1972
17837,Swimming,200m individual medley,M,Silver,USA,Aquatics,1972
17838,Swimming,200m individual medley,W,Bronze,USA,Aquatics,1972
17839,Swimming,200m individual medley,M,Silver,USA,Aquatics,1984
17840,Swimming,200m individual medley,W,Gold,USA,Aquatics,1984
17841,Swimming,200m individual medley,W,Silver,USA,Aquatics,1984
17842,Swimming,200m individual medley,M,Silver,USA,Aquatics,1992
17843,Swimming,200m individual medley,W,Silver,USA,Aquatics,1992
17844,Swimming,200m individual medley,M,Bronze,USA,Aquatics,2000
17845,Swimming,200m individual medley,M,Silver,USA,Aquatics,2000
17846,Swimming,200m individual medley,W,Bronze,USA,Aquatics,2000
17847,Swimming,200m individual medley,M,Gold,USA,Aquatics,2004
17848,Swimming,200m individual medley,M,Silver,USA,Aquatics,2004
17849,Swimming,200m individual medley,W,Silver,USA,Aquatics,2004
17850,Swimming,200m individual medley,M,Bronze,USA,Aquatics,2008
17851,Swimming,200m individual medley,M,Gold,USA,Aquatics,2008
17852,Swimming,200m individual medley,W,Bronze,USA,Aquatics,2008
17853,Athletics,50km walk,M,Bronze,USA,Athletics,1968
17854,Athletics,50km walk,M,Bronze,USA,Athletics,1972
17855,Swimming,800m freestyle,W,Gold,USA,Aquatics,1968
17856,Swimming,800m freestyle,W,Silver,USA,Aquatics,1968
17857,Swimming,800m freestyle,W,Gold,USA,Aquatics,1972
17858,Swimming,800m freestyle,W,Bronze,USA,Aquatics,1976
17859,Swimming,800m freestyle,W,Silver,USA,Aquatics,1976
17860,Swimming,800m freestyle,W,Gold,USA,Aquatics,1984
17861,Swimming,800m freestyle,W,Silver,USA,Aquatics,1984
17862,Swimming,800m freestyle,W,Gold,USA,Aquatics,1988
17863,Swimming,800m freestyle,W,Gold,USA,Aquatics,1992
17864,Swimming,800m freestyle,W,Gold,USA,Aquatics,1996
17865,Swimming,800m freestyle,W,Bronze,USA,Aquatics,2000
17866,Swimming,800m freestyle,W,Gold,USA,Aquatics,2000
17867,Swimming,800m freestyle,W,Bronze,USA,Aquatics,2004
17868,Wrestling Free.,+ 100kg (super heavyweight),M,Bronze,USA,Wrestling,1972
17869,Wrestling Gre-R,+ 100kg (super heavyweight),M,Bronze,USA,Wrestling,1972
17870,Wrestling Free.,+ 100kg (super heavyweight),M,Gold,USA,Wrestling,1984
17871,Wrestling Gre-R,+ 100kg (super heavyweight),M,Gold,USA,Wrestling,1984
17872,Boxing,51 - 54kg (bantamweight),M,Bronze,USA,Boxing,1972
17873,Boxing,51 - 54kg (bantamweight),M,Silver,USA,Boxing,1976
17874,Boxing,51 - 54kg (bantamweight),M,Gold,USA,Boxing,1988
17875,Boxing,51 - 54kg (bantamweight),M,Bronze,USA,Boxing,2000
17876,Wrestling Free.,62 - 68kg (lightweight),M,Gold,USA,Wrestling,1972
17877,Wrestling Gre-R,62 - 68kg (lightweight),M,Gold,USA,Wrestling,1972
17878,Wrestling Free.,62 - 68kg (lightweight),M,Silver,USA,Wrestling,1976
17879,Wrestling Gre-R,62 - 68kg (lightweight),M,Silver,USA,Wrestling,1976
17880,Wrestling Free.,62 - 68kg (lightweight),M,Bronze,USA,Wrestling,1984
17881,Wrestling Free.,62 - 68kg (lightweight),M,Silver,USA,Wrestling,1984
17882,Wrestling Gre-R,62 - 68kg (lightweight),M,Bronze,USA,Wrestling,1984
17883,Wrestling Gre-R,62 - 68kg (lightweight),M,Silver,USA,Wrestling,1984
17884,Wrestling Free.,62 - 68kg (lightweight),M,Bronze,USA,Wrestling,1988
17885,Wrestling Gre-R,62 - 68kg (lightweight),M,Bronze,USA,Wrestling,1988
17886,Wrestling Free.,62 - 68kg (lightweight),M,Bronze,USA,Wrestling,1992
17887,Wrestling Gre-R,62 - 68kg (lightweight),M,Bronze,USA,Wrestling,1992
17888,Wrestling Free.,62 - 68kg (lightweight),M,Silver,USA,Wrestling,1996
17889,Wrestling Gre-R,62 - 68kg (lightweight),M,Silver,USA,Wrestling,1996
17890,Boxing,63.5 - 67kg (welterweight),M,Bronze,USA,Boxing,1972
17891,Boxing,63.5 - 67kg (welterweight),M,Gold,USA,Boxing,1984
17892,Boxing,63.5 - 67kg (welterweight),M,Bronze,USA,Boxing,1988
17893,Wrestling Free.,68 - 74kg (welterweight),M,Gold,USA,Wrestling,1972
17894,Wrestling Gre-R,68 - 74kg (welterweight),M,Gold,USA,Wrestling,1972
17895,Wrestling Free.,68 - 74kg (welterweight),M,Bronze,USA,Wrestling,1976
17896,Wrestling Gre-R,68 - 74kg (welterweight),M,Bronze,USA,Wrestling,1976
17897,Wrestling Free.,68 - 74kg (welterweight),M,Gold,USA,Wrestling,1984
17898,Wrestling Gre-R,68 - 74kg (welterweight),M,Gold,USA,Wrestling,1984
17899,Wrestling Free.,68 - 74kg (welterweight),M,Gold,USA,Wrestling,1988
17900,Wrestling Gre-R,68 - 74kg (welterweight),M,Gold,USA,Wrestling,1988
17901,Wrestling Free.,68 - 74kg (welterweight),M,Silver,USA,Wrestling,1992
17902,Wrestling Gre-R,68 - 74kg (welterweight),M,Silver,USA,Wrestling,1992
17903,Wrestling Free.,74 - 82kg (middleweight),M,Silver,USA,Wrestling,1972
17904,Wrestling Gre-R,74 - 82kg (middleweight),M,Silver,USA,Wrestling,1972
17905,Wrestling Free.,74 - 82kg (middleweight),M,Gold,USA,Wrestling,1976
17906,Wrestling Gre-R,74 - 82kg (middleweight),M,Gold,USA,Wrestling,1976
17907,Wrestling Free.,74 - 82kg (middleweight),M,Gold,USA,Wrestling,1984
17908,Wrestling Gre-R,74 - 82kg (middleweight),M,Gold,USA,Wrestling,1984
17909,Wrestling Free.,74 - 82kg (middleweight),M,Gold,USA,Wrestling,1992
17910,Wrestling Gre-R,74 - 82kg (middleweight),M,Gold,USA,Wrestling,1992
17911,Wrestling Free.,82 - 90kg (light-heavyweight),M,Gold,USA,Wrestling,1972
17912,Wrestling Gre-R,82 - 90kg (light-heavyweight),M,Gold,USA,Wrestling,1972
17913,Wrestling Free.,82 - 90kg (light-heavyweight),M,Silver,USA,Wrestling,1976
17914,Wrestling Gre-R,82 - 90kg (light-heavyweight),M,Silver,USA,Wrestling,1976
17915,Wrestling Free.,82 - 90kg (light-heavyweight),M,Gold,USA,Wrestling,1984
17916,Wrestling Gre-R,82 - 90kg (light-heavyweight),M,Gold,USA,Wrestling,1984
17917,Wrestling Free.,82 - 90kg (light-heavyweight),M,Bronze,USA,Wrestling,1992
17918,Wrestling Gre-R,82 - 90kg (light-heavyweight),M,Bronze,USA,Wrestling,1992
17919,Canoe / Kayak S,C-1 (canoe single),M,Bronze,USA,Canoe / Kayak,1972
17920,Sailing,fleet/match race keelboat open (Soling),X,Gold,USA,Sailing,1972
17921,Sailing,fleet/match race keelboat open (Soling),X,Silver,USA,Sailing,1976
17922,Sailing,fleet/match race keelboat open (Soling),X,Gold,USA,Sailing,1984
17923,Sailing,fleet/match race keelboat open (Soling),X,Silver,USA,Sailing,1988
17924,Sailing,fleet/match race keelboat open (Soling),X,Silver,USA,Sailing,1992
17925,Sailing,fleet/match race keelboat open (Soling),X,Bronze,USA,Sailing,1996
17926,Archery,individual FITA round,M,Gold,USA,Archery,1972
17927,Archery,individual FITA round,W,Gold,USA,Archery,1972
17928,Archery,individual FITA round,M,Gold,USA,Archery,1976
17929,Archery,individual FITA round,W,Gold,USA,Archery,1976
17930,Archery,individual FITA round,M,Gold,USA,Archery,1984
17931,Archery,individual FITA round,M,Silver,USA,Archery,1984
17932,Archery,individual FITA round,M,Gold,USA,Archery,1988
17933,Sailing,tempest,X,Bronze,USA,Sailing,1972
17934,Sailing,tempest,X,Bronze,USA,Sailing,1976
17935,Judo,+ 93kg (heavyweight),M,Bronze,USA,Judo,1976
17936,Boxing,48 - 51kg (flyweight),M,Gold,USA,Boxing,1976
17937,Boxing,48 - 51kg (flyweight),M,Gold,USA,Boxing,1984
17938,Boxing,48 - 51kg (flyweight),M,Bronze,USA,Boxing,1992
17939,Wrestling Free.,57 - 62kg (featherweight),M,Bronze,USA,Wrestling,1976
17940,Wrestling Gre-R,57 - 62kg (featherweight),M,Bronze,USA,Wrestling,1976
17941,Wrestling Free.,57 - 62kg (featherweight),M,Gold,USA,Wrestling,1984
17942,Wrestling Gre-R,57 - 62kg (featherweight),M,Gold,USA,Wrestling,1984
17943,Wrestling Free.,57 - 62kg (featherweight),M,Gold,USA,Wrestling,1988
17944,Wrestling Gre-R,57 - 62kg (featherweight),M,Gold,USA,Wrestling,1988
17945,Wrestling Free.,57 - 62kg (featherweight),M,Gold,USA,Wrestling,1992
17946,Wrestling Gre-R,57 - 62kg (featherweight),M,Gold,USA,Wrestling,1992
17947,Wrestling Free.,57 - 62kg (featherweight),M,Gold,USA,Wrestling,1996
17948,Wrestling Gre-R,57 - 62kg (featherweight),M,Gold,USA,Wrestling,1996
17949,Wrestling Free.,90 - 100kg (heavyweight),M,Silver,USA,Wrestling,1976
17950,Wrestling Gre-R,90 - 100kg (heavyweight),M,Silver,USA,Wrestling,1976
17951,Wrestling Free.,90 - 100kg (heavyweight),M,Gold,USA,Wrestling,1984
17952,Wrestling Free.,90 - 100kg (heavyweight),M,Silver,USA,Wrestling,1984
17953,Wrestling Gre-R,90 - 100kg (heavyweight),M,Gold,USA,Wrestling,1984
17954,Wrestling Gre-R,90 - 100kg (heavyweight),M,Silver,USA,Wrestling,1984
17955,Wrestling Free.,90 - 100kg (heavyweight),M,Bronze,USA,Wrestling,1988
17956,Wrestling Gre-R,90 - 100kg (heavyweight),M,Bronze,USA,Wrestling,1988
17957,Wrestling Free.,90 - 100kg (heavyweight),M,Silver,USA,Wrestling,1992
17958,Wrestling Gre-R,90 - 100kg (heavyweight),M,Silver,USA,Wrestling,1992
17959,Wrestling Free.,90 - 100kg (heavyweight),M,Gold,USA,Wrestling,1996
17960,Wrestling Gre-R,90 - 100kg (heavyweight),M,Gold,USA,Wrestling,1996
17961,Sailing,Tornado - Multihull,X,Silver,USA,Sailing,1976
17962,Sailing,Tornado - Multihull,X,Silver,USA,Sailing,1984
17963,Sailing,Tornado - Multihull,X,Silver,USA,Sailing,1992
17964,Sailing,Tornado - Multihull,X,Silver,USA,Sailing,2004
17965,Artistic G.,floor exercises,M,Bronze,USA,Gymnastics,1976
17966,Artistic G.,floor exercises,W,Bronze,USA,Gymnastics,1984
17967,Artistic G.,floor exercises,W,Silver,USA,Gymnastics,1984
17968,Artistic G.,floor exercises,W,Bronze,USA,Gymnastics,1992
17969,Artistic G.,floor exercises,W,Bronze,USA,Gymnastics,1996
17970,Artistic G.,floor exercises,W,Bronze,USA,Gymnastics,2008
17971,Artistic G.,floor exercises,W,Silver,USA,Gymnastics,2008
17972,Weightlifting,"+ 110kg, total (super heavyweight)",M,Silver,USA,Weightlifting,1984
17973,Boxing,+ 91kg (super heavyweight),M,Gold,USA,Boxing,1984
17974,Boxing,+ 91kg (super heavyweight),M,Silver,USA,Boxing,1988
17975,Judo,- 60 kg,M,Bronze,USA,Judo,1984
17976,Judo,- 60 kg,M,Silver,USA,Judo,1988
17977,Weightlifting,"100 - 110kg, total (heavyweight)",M,Bronze,USA,Weightlifting,1984
17978,Athletics,100m hurdles,W,Bronze,USA,Athletics,1984
17979,Athletics,100m hurdles,W,Gold,USA,Athletics,1984
17980,Athletics,100m hurdles,W,Silver,USA,Athletics,1992
17981,Athletics,100m hurdles,W,Bronze,USA,Athletics,2000
17982,Athletics,100m hurdles,W,Bronze,USA,Athletics,2004
17983,Athletics,100m hurdles,W,Gold,USA,Athletics,2004
17984,Athletics,100m hurdles,W,Gold,USA,Athletics,2008
17985,Shooting,10m air rifle (40 shots),W,Gold,USA,Shooting,1984
17986,Shooting,10m air rifle (40 shots),W,Gold,USA,Shooting,2000
17987,Shooting,25m pistol (30+30 shots),W,Silver,USA,Shooting,1984
17988,Sailing,470 - Two Person Dinghy,M,Silver,USA,Sailing,1984
17989,Sailing,470 - Two Person Dinghy,M,Bronze,USA,Sailing,1988
17990,Sailing,470 - Two Person Dinghy,W,Gold,USA,Sailing,1988
17991,Sailing,470 - Two Person Dinghy,M,Silver,USA,Sailing,1992
17992,Sailing,470 - Two Person Dinghy,W,Bronze,USA,Sailing,1992
17993,Sailing,470 - Two Person Dinghy,M,Silver,USA,Sailing,2000
17994,Sailing,470 - Two Person Dinghy,W,Silver,USA,Sailing,2000
17995,Sailing,470 - Two Person Dinghy,M,Gold,USA,Sailing,2004
17996,Shooting,50m rifle 3 positions (3x20 shots),W,Bronze,USA,Shooting,1984
17997,Shooting,50m rifle 3 positions (3x20 shots),W,Gold,USA,Shooting,1992
17998,Judo,78 - 86kg (middleweight),M,Silver,USA,Judo,1984
17999,Boxing,81 - 91kg (heavyweight),M,Gold,USA,Boxing,1984
18000,Boxing,81 - 91kg (heavyweight),M,Gold,USA,Boxing,1988
18001,Boxing,81 - 91kg (heavyweight),M,Bronze,USA,Boxing,1996
18002,Boxing,81 - 91kg (heavyweight),M,Bronze,USA,Boxing,2008
18003,Cycling Track,Individual Pursuit,M,Bronze,USA,Cycling,1984
18004,Cycling Track,Individual Pursuit,M,Gold,USA,Cycling,1984
18005,Canoe / Kayak F,K-1 1000m (kayak single),M,Bronze,USA,Canoe / Kayak,1984
18006,Canoe / Kayak F,K-1 1000m (kayak single),M,Gold,USA,Canoe / Kayak,1988
18007,Canoe / Kayak F,K-1 1000m (kayak single),M,Bronze,USA,Canoe / Kayak,1992
18008,Cycling Track,Team Pursuit (4000m),M,Silver,USA,Cycling,1984
18009,Artistic G.,balance beam,W,Bronze,USA,Gymnastics,1984
18010,Artistic G.,balance beam,W,Bronze,USA,Gymnastics,1988
18011,Artistic G.,balance beam,W,Silver,USA,Gymnastics,1992
18012,Artistic G.,balance beam,W,Gold,USA,Gymnastics,1996
18013,Artistic G.,balance beam,W,Silver,USA,Gymnastics,2004
18014,Artistic G.,balance beam,W,Gold,USA,Gymnastics,2008
18015,Artistic G.,balance beam,W,Silver,USA,Gymnastics,2008
18016,Sailing,board (windglider),M,Silver,USA,Sailing,1984
18017,Synchronized S.,duet,W,Gold,USA,Aquatics,1984
18018,Synchronized S.,duet,W,Silver,USA,Aquatics,1988
18019,Synchronized S.,duet,W,Gold,USA,Aquatics,1992
18020,Synchronized S.,duet,W,Bronze,USA,Aquatics,2004
18021,Athletics,heptathlon,W,Silver,USA,Athletics,1984
18022,Athletics,heptathlon,W,Gold,USA,Athletics,1988
18023,Athletics,heptathlon,W,Gold,USA,Athletics,1992
18024,Athletics,heptathlon,W,Silver,USA,Athletics,2008
18025,Cycling Road,individual road race,M,Gold,USA,Cycling,1984
18026,Cycling Road,individual road race,W,Gold,USA,Cycling,1984
18027,Cycling Road,individual road race,W,Silver,USA,Cycling,1984
18028,Rowing,quadruple sculls with coxswain (4x),W,Silver,USA,Rowing,1984
18029,Shooting,skeet (125 targets),X,Gold,USA,Shooting,1984
18030,Shooting,skeet (125 targets),M,Bronze,USA,Shooting,2000
18031,Shooting,skeet (125 targets),M,Gold,USA,Shooting,2008
18032,Synchronized S.,solo,W,Gold,USA,Aquatics,1984
18033,Synchronized S.,solo,W,Silver,USA,Aquatics,1988
18034,Synchronized S.,solo,W,Gold,USA,Aquatics,1992
18035,Artistic G.,uneven bars,W,Bronze,USA,Gymnastics,1984
18036,Artistic G.,uneven bars,W,Gold,USA,Gymnastics,1984
18037,Artistic G.,uneven bars,W,Bronze,USA,Gymnastics,1992
18038,Artistic G.,uneven bars,W,Silver,USA,Gymnastics,1996
18039,Artistic G.,uneven bars,W,Bronze,USA,Gymnastics,2004
18040,Artistic G.,uneven bars,W,Silver,USA,Gymnastics,2004
18041,Artistic G.,uneven bars,W,Silver,USA,Gymnastics,2008
18042,Volleyball,volleyball,M,Gold,USA,Volleyball,1984
18043,Volleyball,volleyball,W,Silver,USA,Volleyball,1984
18044,Volleyball,volleyball,M,Gold,USA,Volleyball,1988
18045,Volleyball,volleyball,M,Bronze,USA,Volleyball,1992
18046,Volleyball,volleyball,W,Bronze,USA,Volleyball,1992
18047,Volleyball,volleyball,M,Gold,USA,Volleyball,2008
18048,Volleyball,volleyball,W,Silver,USA,Volleyball,2008
18049,Wrestling Free.,100 - 130kg (super heavyweight),M,Silver,USA,Wrestling,1988
18050,Wrestling Gre-R,100 - 130kg (super heavyweight),M,Silver,USA,Wrestling,1988
18051,Wrestling Free.,100 - 130kg (super heavyweight),M,Gold,USA,Wrestling,1992
18052,Wrestling Gre-R,100 - 130kg (super heavyweight),M,Gold,USA,Wrestling,1992
18053,Wrestling Free.,100 - 130kg (super heavyweight),M,Bronze,USA,Wrestling,1996
18054,Wrestling Free.,100 - 130kg (super heavyweight),M,Silver,USA,Wrestling,1996
18055,Wrestling Gre-R,100 - 130kg (super heavyweight),M,Bronze,USA,Wrestling,1996
18056,Wrestling Gre-R,100 - 130kg (super heavyweight),M,Silver,USA,Wrestling,1996
18057,Shooting,10m air pistol (60 shots),M,Silver,USA,Shooting,1988
18058,Shooting,10m air pistol (60 shots),M,Bronze,USA,Shooting,2008
18059,Swimming,50m freestyle,M,Gold,USA,Aquatics,1988
18060,Swimming,50m freestyle,M,Silver,USA,Aquatics,1988
18061,Swimming,50m freestyle,W,Bronze,USA,Aquatics,1988
18062,Swimming,50m freestyle,M,Bronze,USA,Aquatics,1992
18063,Swimming,50m freestyle,M,Silver,USA,Aquatics,1992
18064,Swimming,50m freestyle,W,Bronze,USA,Aquatics,1992
18065,Swimming,50m freestyle,M,Silver,USA,Aquatics,1996
18066,Swimming,50m freestyle,W,Gold,USA,Aquatics,1996
18067,Swimming,50m freestyle,M,Gold,USA,Aquatics,2000
18068,Swimming,50m freestyle,W,Bronze,USA,Aquatics,2000
18069,Swimming,50m freestyle,M,Gold,USA,Aquatics,2004
18070,Swimming,50m freestyle,W,Silver,USA,Aquatics,2008
18071,Judo,65 - 71kg (lightweight),M,Bronze,USA,Judo,1988
18072,Canoe / Kayak F,K-2 1000m (kayak double),M,Gold,USA,Canoe / Kayak,1988
18073,Sailing,board (division II),M,Bronze,USA,Sailing,1988
18074,Cycling Track,sprint,W,Bronze,USA,Cycling,1988
18075,Cycling Track,1km time trial,M,Bronze,USA,Cycling,1992
18076,Cycling Track,1km time trial,M,Silver,USA,Cycling,1996
18077,Wrestling Free.,48 - 52kg (flyweight),M,Silver,USA,Wrestling,1992
18078,Wrestling Gre-R,48 - 52kg (flyweight),M,Silver,USA,Wrestling,1992
18079,Wrestling Free.,48 - 52kg (flyweight),M,Silver,USA,Wrestling,1996
18080,Wrestling Gre-R,48 - 52kg (flyweight),M,Silver,USA,Wrestling,1996
18081,Judo,71 - 78kg (half-middleweight),M,Silver,USA,Judo,1992
18082,Canoe / Kayak S,C-2 (canoe double),M,Gold,USA,Canoe / Kayak,1992
18083,Canoe / Kayak S,K-1 (kayak single),W,Bronze,USA,Canoe / Kayak,1992
18084,Canoe / Kayak S,K-1 (kayak single),W,Silver,USA,Canoe / Kayak,1996
18085,Canoe / Kayak S,K-1 (kayak single),W,Silver,USA,Canoe / Kayak,2004
18086,Sailing,board (lechner),M,Silver,USA,Sailing,1992
18087,Rowing,coxless four (4-),W,Silver,USA,Rowing,1992
18088,Cycling Track,individual pursuit,W,Bronze,USA,Cycling,1992
18089,Rowing,pair without coxswain (2-),W,Bronze,USA,Rowing,1992
18090,Rowing,pair without coxswain (2-),W,Silver,USA,Rowing,1996
18091,Rowing,pair without coxswain (2-),W,Bronze,USA,Rowing,2000
18092,Sailing,single-handed dinghy (Europe),W,Bronze,USA,Sailing,1992
18093,Sailing,single-handed dinghy (Europe),W,Bronze,USA,Sailing,1996
18094,Judo,66 - 73kg (lightweight),M,Bronze,USA,Judo,1996
18095,Judo,66 - 73kg (lightweight),M,Bronze,USA,Judo,2004
18096,Baseball,baseball,M,Bronze,USA,Baseball,1996
18097,Baseball,baseball,M,Gold,USA,Baseball,2000
18098,Baseball,baseball,M,Bronze,USA,Baseball,2008
18099,Beach volley.,beach volleyball,M,Gold,USA,Volleyball,1996
18100,Beach volley.,beach volleyball,M,Silver,USA,Volleyball,1996
18101,Beach volley.,beach volleyball,M,Gold,USA,Volleyball,2000
18102,Beach volley.,beach volleyball,W,Bronze,USA,Volleyball,2004
18103,Beach volley.,beach volleyball,W,Gold,USA,Volleyball,2004
18104,Beach volley.,beach volleyball,M,Gold,USA,Volleyball,2008
18105,Beach volley.,beach volleyball,W,Gold,USA,Volleyball,2008
18106,Mountain Bike,cross-country,W,Bronze,USA,Cycling,1996
18107,Shooting,double trap (120 targets),W,Gold,USA,Shooting,1996
18108,Shooting,double trap (120 targets),W,Bronze,USA,Shooting,2000
18109,Shooting,double trap (120 targets),W,Gold,USA,Shooting,2004
18110,Archery,individual (FITA Olympic round - 70m),M,Gold,USA,Archery,1996
18111,Archery,individual (FITA Olympic round - 70m),M,Silver,USA,Archery,2000
18112,Rowing,lightweight coxless four (4-),M,Bronze,USA,Rowing,1996
18113,Rowing,lightweight double sculls (2x),W,Silver,USA,Rowing,1996
18114,Rowing,lightweight double sculls (2x),W,Bronze,USA,Rowing,2000
18115,Rowing,quadruple sculls without coxswain (4x),M,Silver,USA,Rowing,1996
18116,Softball,softball,W,Gold,USA,Softball,1996
18117,Softball,softball,W,Gold,USA,Softball,2000
18118,Softball,softball,W,Gold,USA,Softball,2004
18119,Softball,softball,W,Silver,USA,Softball,2008
18120,Archery,team (FITA Olympic round - 70m),M,Gold,USA,Archery,1996
18121,Archery,team (FITA Olympic round - 70m),M,Bronze,USA,Archery,2000
18122,Weightlifting,+ 75kg,W,Bronze,USA,Weightlifting,2000
18123,Wrestling Free.,48 - 54kg,M,Silver,USA,Wrestling,2000
18124,Wrestling Gre-R,48 - 54kg,M,Silver,USA,Wrestling,2000
18125,Weightlifting,48kg,W,Gold,USA,Weightlifting,2000
18126,Sailing,49er - Skiff,X,Bronze,USA,Sailing,2000
18127,Wrestling Free.,54 - 58kg,M,Bronze,USA,Wrestling,2000
18128,Wrestling Gre-R,54 - 58kg,M,Bronze,USA,Wrestling,2000
18129,Taekwondo,58 - 68 kg,M,Gold,USA,Taekwondo,2000
18130,Taekwondo,58 - 68 kg,M,Silver,USA,Taekwondo,2008
18131,Wrestling Free.,63 - 69kg,M,Bronze,USA,Wrestling,2000
18132,Wrestling Gre-R,63 - 69kg,M,Bronze,USA,Wrestling,2000
18133,Wrestling Free.,69 - 76kg,M,Gold,USA,Wrestling,2000
18134,Wrestling Free.,69 - 76kg,M,Silver,USA,Wrestling,2000
18135,Wrestling Gre-R,69 - 76kg,M,Gold,USA,Wrestling,2000
18136,Wrestling Gre-R,69 - 76kg,M,Silver,USA,Wrestling,2000
18137,Wrestling Free.,85 - 97kg,M,Bronze,USA,Wrestling,2000
18138,Wrestling Gre-R,85 - 97kg,M,Bronze,USA,Wrestling,2000
18139,Wrestling Free.,97 - 130kg,M,Gold,USA,Wrestling,2000
18140,Wrestling Gre-R,97 - 130kg,M,Gold,USA,Wrestling,2000
18141,Wrestling Free.,- 48kg,W,Bronze,USA,Wrestling,2004
18142,Wrestling Free.,- 55kg,M,Silver,USA,Wrestling,2004
18143,Wrestling Gre-R,- 55kg,M,Silver,USA,Wrestling,2004
18144,Wrestling Free.,- 55kg,M,Gold,USA,Wrestling,2008
18145,Wrestling Gre-R,- 55kg,M,Gold,USA,Wrestling,2008
18146,Taekwondo,49 - 57 kg,W,Silver,USA,Taekwondo,2004
18147,Taekwondo,49 - 57 kg,W,Bronze,USA,Taekwondo,2008
18148,Wrestling Free.,55 - 63kg,W,Silver,USA,Wrestling,2004
18149,Wrestling Free.,55 - 63kg,W,Bronze,USA,Wrestling,2008
18150,Wrestling Free.,60 - 66kg,M,Silver,USA,Wrestling,2004
18151,Wrestling Gre-R,60 - 66kg,M,Silver,USA,Wrestling,2004
